Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
308128,Influenza - Avian,;H5N1 HPAI;,47.803519,-3.231016,LANGUIDIC,France,Europe,2021-11-20 00:00:00+00:00,2021-12-03 00:00:00+00:00,"Domestic,Goose,",WOAH (former OIE),,,Confirmed
310769,Influenza - Avian,;H5N1 HPAI;,47.803519,-3.231016,LANGUIDIC,France,Europe,2021-11-20 00:00:00+00:00,2022-01-10 00:00:00+00:00,"Domestic,Goose,",WOAH (former OIE),,,Confirmed
308719,Influenza - Avian,;H5N1 HPAI;,50.978537,2.532873,WARHEM,France,Europe,2021-11-21 00:00:00+00:00,2021-12-10 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
308503,Influenza - Avian,;H5N1 HPAI;,50.978537,2.532873,WARHEM,France,Europe,2021-11-21 00:00:00+00:00,2021-12-07 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
308504,Influenza - Avian,;H5N1 HPAI;,50.851232,2.537569,WINNEZEELE,France,Europe,2021-12-03 00:00:00+00:00,2021-12-07 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
309012,Influenza - Avian,;H5N1 HPAI;,50.851232,2.537569,WINNEZEELE,France,Europe,2021-12-03 00:00:00+00:00,2021-12-14 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311269,Influenza - Avian,;H5N1 HPAI;,50.858531,2.488412,WORMHOUT,France,Europe,2021-12-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
308718,Influenza - Avian,;H5N1 HPAI;,50.858531,2.488412,WORMHOUT,France,Europe,2021-12-04 00:00:00+00:00,2021-12-10 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
308720,Influenza - Avian,;H5N1 HPAI;,50.901218,2.523837,HERZEELE,France,Europe,2021-12-05 00:00:00+00:00,2021-12-10 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311272,Influenza - Avian,;H5N1 HPAI;,50.901218,2.523837,HERZEELE,France,Europe,2021-12-05 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
311231,Influenza - Avian,;H5N1 HPAI;,43.609712,-0.409798,PUYOL-CAZALET,France,Europe,2021-12-05 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311261,Influenza - Avian,;H5N1 HPAI;,50.91962,2.568978,REXPOEDE,France,Europe,2021-12-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
308721,Influenza - Avian,;H5N1 HPAI;,50.91962,2.568978,REXPOEDE,France,Europe,2021-12-06 00:00:00+00:00,2021-12-10 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
309011,Influenza - Avian,;H5N1 HPAI;,50.950039,2.523004,REXPOEDE,France,Europe,2021-12-08 00:00:00+00:00,2021-12-14 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311232,Influenza - Avian,;H5N1 HPAI;,43.692063,-0.42941,saint-loubouer,France,Europe,2021-12-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311274,Influenza - Avian,;H5N1 HPAI;,50.950039,2.523004,REXPOEDE,France,Europe,2021-12-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
309177,Influenza - Avian,;H5N1 HPAI;,50.856444,2.561795,WINNEZEELE,France,Europe,2021-12-11 00:00:00+00:00,2021-12-17 00:00:00+00:00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
311211,Influenza - Avian,;H5N1 HPAI;,43.5755,-0.3771,PIMBO,France,Europe,2021-12-12 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
309178,Influenza - Avian,;H5N1 HPAI;,43.810164,0.083668,MANCIET,France,Europe,2021-12-14 00:00:00+00:00,2021-12-17 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311219,Influenza - Avian,;H5N1 HPAI;,43.726605,-0.250436,aire-sur-l'adour,France,Europe,2021-12-16 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311238,Influenza - Avian,;H5N1 HPAI;,43.507473,-1.145527,HASTINGUES,France,Europe,2021-12-16 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311215,Influenza - Avian,;H5N1 HPAI;,43.257543,-0.680154,AREN,France,Europe,2021-12-16 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311246,Influenza - Avian,;H5N1 HPAI;,50.879498,2.519091,HERZEELE,France,Europe,2021-12-16 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311204,Influenza - Avian,;H5N1 HPAI;,43.501351,-1.104039,CAME,France,Europe,2021-12-18 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310202,Influenza - Avian,;H5N1 HPAI;,43.566967,-0.484911,MALAUSSANNE,France,Europe,2021-12-23 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310199,Influenza - Avian,;H5N1 HPAI;,43.582689,-0.506727,MANT,France,Europe,2021-12-23 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311270,Influenza - Avian,;H5N1 HPAI;,43.566967,-0.484911,MALAUSSANNE,France,Europe,2021-12-23 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311228,Influenza - Avian,;H5N1 HPAI;,43.607608,-0.279153,saint-agnet,France,Europe,2021-12-23 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311230,Influenza - Avian,;H5N1 HPAI;,43.694063,-0.705763,MAYLIS,France,Europe,2021-12-23 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311266,Influenza - Avian,;H5N1 HPAI;,43.582689,-0.506727,MANT,France,Europe,2021-12-23 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311229,Influenza - Avian,;H5N1 HPAI;,43.67405,-0.535403,saint-colombe,France,Europe,2021-12-24 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310280,Influenza - Avian,;H5N1 HPAI;,43.5591,-0.4732,MALAUSSANNE,France,Europe,2021-12-24 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311268,Influenza - Avian,;H5N1 HPAI;,43.592078,-0.514105,MANT,France,Europe,2021-12-24 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310201,Influenza - Avian,;H5N1 HPAI;,43.592078,-0.514105,MANT,France,Europe,2021-12-24 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311267,Influenza - Avian,;H5N1 HPAI;,43.556776,-0.578007,CASTELNER,France,Europe,2021-12-25 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311265,Influenza - Avian,;H5N1 HPAI;,43.592078,-0.514105,MANT,France,Europe,2021-12-25 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310203,Influenza - Avian,;H5N1 HPAI;,43.596402,-0.511914,MANT,France,Europe,2021-12-25 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310200,Influenza - Avian,;H5N1 HPAI;,43.556776,-0.578007,CASTELNER,France,Europe,2021-12-25 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310198,Influenza - Avian,;H5N1 HPAI;,43.592078,-0.514105,MANT,France,Europe,2021-12-25 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310197,Influenza - Avian,;H5N1 HPAI;,43.586839,-0.525382,MANT,France,Europe,2021-12-25 00:00:00+00:00,2021-12-29 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311283,Influenza - Avian,;H5N1 HPAI;,43.596402,-0.511914,MANT,France,Europe,2021-12-25 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310282,Influenza - Avian,;H5N1 HPAI;,43.566028,-0.56013,PEYRE,France,Europe,2021-12-27 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310281,Influenza - Avian,;H5N1 HPAI;,43.593331,-0.517458,MANT,France,Europe,2021-12-27 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
310285,Influenza - Avian,;H5N1 HPAI;,43.572847,-0.65648,CASTAIGNOS-SOUSLENS,France,Europe,2021-12-29 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
310286,Influenza - Avian,;H5N1 HPAI;,43.593548,-0.524582,MANT,France,Europe,2021-12-29 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
310283,Influenza - Avian,;H5N1 HPAI;,43.583353,-0.522675,MANT,France,Europe,2021-12-29 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
310284,Influenza - Avian,;H5N1 HPAI;,43.578147,-0.509264,MANT,France,Europe,2021-12-29 00:00:00+00:00,2021-12-31 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311256,Influenza - Avian,;H5N1 HPAI;,43.623868,-0.731046,GAUJACQ,France,Europe,2021-12-30 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311205,Influenza - Avian,;H5N1 HPAI;,43.618225,-0.439642,ARBOUCAVE,France,Europe,2021-12-30 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310772,Influenza - Avian,;H5N1 HPAI;,43.291752,0.73745,escanecrabe,France,Europe,2022-01-02 00:00:00+00:00,2022-01-10 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
322834,Influenza - Avian,;H5N1 HPAI;,47.299822,-0.812069,MAUGES-SUR-LOIRE,France,Europe,2022-01-04 00:00:00+00:00,2022-05-24 00:00:00+00:00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
311254,Influenza - Avian,;H5N1 HPAI;,43.57501,-0.668437,MARPAPS,France,Europe,2022-01-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311223,Influenza - Avian,;H5N1 HPAI;,43.709312,-0.713173,saint-aubin,France,Europe,2022-01-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311206,Influenza - Avian,;H5N1 HPAI;,43.844669,0.074937,EAUZE,France,Europe,2022-01-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311208,Influenza - Avian,;H5N1 HPAI;,43.563564,-0.523522,MONGET,France,Europe,2022-01-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311207,Influenza - Avian,;H5N1 HPAI;,43.285128,-0.735624,dognen,France,Europe,2022-01-04 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311242,Influenza - Avian,;H5N1 HPAI;,43.391081,-0.069475,BENTAYOU-SEREE,France,Europe,2022-01-05 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
322843,Influenza - Avian,;H5N1 HPAI;,46.816754,-0.459527,BRESSUIRE,France,Europe,2022-01-05 00:00:00+00:00,2022-05-24 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313587,Influenza - Avian,;H5N1 HPAI;,43.69243,-0.228727,BARCELONNE-DU-GERS,France,Europe,2022-01-05 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
324602,Influenza - Avian,;H5N1 HPAI;,43.624022,-0.692857,BRASSEMPOUY,France,Europe,2022-01-05 00:00:00+00:00,2022-06-12 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311214,Influenza - Avian,;H5N1 HPAI;,43.604571,-0.570744,MORGANX,France,Europe,2022-01-05 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311217,Influenza - Avian,;H5N1 HPAI;,43.392291,-0.063741,BENTAYOU-SEREE,France,Europe,2022-01-05 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
310771,Influenza - Avian,;H5N1 HPAI;,46.608786,1.40076,RIVARENNES,France,Europe,2022-01-06 00:00:00+00:00,2022-01-10 00:00:00+00:00,"Domestic,Unspecified bird,",WOAH (former OIE),,,Confirmed
311263,Influenza - Avian,;H5N1 HPAI;,43.25256,-0.67181,POEY-D'OLORON,France,Europe,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313565,Influenza - Avian,;H5N1 HPAI;,43.598818,-0.424809,LACAJUNTE,France,Europe,2022-01-06 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311236,Influenza - Avian,;H5N1 HPAI;,43.27489,-0.702965,prechacq-navarrenx,France,Europe,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313575,Influenza - Avian,;H5N1 HPAI;,43.203988,-0.939901,ORDIARP,France,Europe,2022-01-06 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311282,Influenza - Avian,;H5N1 HPAI;,43.616423,-0.629215,MOMUY,France,Europe,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311237,Influenza - Avian,;H5N1 HPAI;,43.664689,-0.287941,aire-sur-l'adour,France,Europe,2022-01-06 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313624,Influenza - Avian,;H5N1 HPAI;,43.725815,-0.422877,BUANES,France,Europe,2022-01-06 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311271,Influenza - Avian,;H5N1 HPAI;,43.61188,-0.321057,miramont-sensacq,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313664,Influenza - Avian,;H5N1 HPAI;,43.668202,-0.5178,SERRES-GASTON,France,Europe,2022-01-07 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311243,Influenza - Avian,;H5N1 HPAI;,44.392587,0.37236,clairac,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311240,Influenza - Avian,;H5N1 HPAI;,43.6502,-0.519958,SAMADET,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311239,Influenza - Avian,;H5N1 HPAI;,43.145096,-0.076328,LOUBAJAC,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311279,Influenza - Avian,;H5N1 HPAI;,43.712775,-0.402087,CLASSUN,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313586,Influenza - Avian,;H5N1 HPAI;,43.603309,-0.263281,SAINT-AGNET,France,Europe,2022-01-07 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311275,Influenza - Avian,;H5N1 HPAI;,43.574078,-0.203936,CASTETPUGON,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311273,Influenza - Avian,;H5N1 HPAI;,43.62288,-0.491072,SAMADET,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311234,Influenza - Avian,;H5N1 HPAI;,43.560219,-0.705924,BONNEGARDE,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
324615,Influenza - Avian,;H5N1 HPAI;,43.698359,-0.295518,AIRE-SUR-L'ADOUR,France,Europe,2022-01-07 00:00:00+00:00,2022-06-12 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
318374,Influenza - Avian,;H5N1 HPAI;,43.631635,-0.507505,SAMADET,France,Europe,2022-01-07 00:00:00+00:00,2022-04-04 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311216,Influenza - Avian,;H5N1 HPAI;,43.580389,-0.468023,MALAUSSANNE,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311235,Influenza - Avian,;H5N1 HPAI;,43.24613,-0.660196,POEY-D'OLORON,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311278,Influenza - Avian,;H5N1 HPAI;,43.633506,-0.493856,SAMADET,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311280,Influenza - Avian,;H5N1 HPAI;,46.508017,-0.64826,saint-hilaire-des-loges,France,Europe,2022-01-07 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311277,Influenza - Avian,;H5N1 HPAI;,43.638036,-0.51358,SAMADET,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311276,Influenza - Avian,;H5N1 HPAI;,43.554215,-0.283059,GARLIN,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311262,Influenza - Avian,;H5N1 HPAI;,43.261607,-0.660513,SAUCEDE,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311233,Influenza - Avian,;H5N1 HPAI;,43.663241,-0.472761,vielle-tursan,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311281,Influenza - Avian,;H5N1 HPAI;,43.684122,-0.317977,bahus-soubiran,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311226,Influenza - Avian,;H5N1 HPAI;,43.663375,-0.723022,bergouey,France,Europe,2022-01-08 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311260,Influenza - Avian,;H5N1 HPAI;,43.220991,-0.645,VERDETS,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311227,Influenza - Avian,;H5N1 HPAI;,43.645785,-0.517215,SAMADET,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
324637,Influenza - Avian,;H5N1 HPAI;,43.752256,-0.435939,LARRIVIERE-SAINT-SAVIN,France,Europe,2022-01-09 00:00:00+00:00,2022-06-12 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311225,Influenza - Avian,;H5N1 HPAI;,43.620455,-0.675099,CAZALIS,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311264,Influenza - Avian,;H5N1 HPAI;,43.52128,-0.695612,SALLESPISSE,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311259,Influenza - Avian,;H5N1 HPAI;,43.686036,-0.203236,barcelonne-du-gers,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311247,Influenza - Avian,;H5N1 HPAI;,43.642693,-0.486863,SAMADET,France,Europe,2022-01-09 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311252,Influenza - Avian,;H5N1 HPAI;,43.663401,-0.336422,bahus-soubiran,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311209,Influenza - Avian,;H5N1 HPAI;,43.504969,-0.750521,ORTHEZ,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311251,Influenza - Avian,;H5N1 HPAI;,43.680376,-0.495855,kinks,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311224,Influenza - Avian,;H5N1 HPAI;,43.560895,-0.598469,BASSERCLES,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311253,Influenza - Avian,;H5N1 HPAI;,43.674709,-0.801317,BAIGTS,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311258,Influenza - Avian,;H5N1 HPAI;,43.736903,-0.155138,LUPPE-VIOLLES,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311220,Influenza - Avian,;H5N1 HPAI;,43.611844,-0.261326,saint-agnet,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313568,Influenza - Avian,;H5N1 HPAI;,43.896226,-0.799665,BEYLONGUE,France,Europe,2022-01-10 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313564,Influenza - Avian,;H5N1 HPAI;,43.783635,-0.36692,BORDERES-ET-LAMENSANS,France,Europe,2022-01-10 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311257,Influenza - Avian,;H5N1 HPAI;,43.741037,0.200144,CASTILLON-DEBATS,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311212,Influenza - Avian,;H5N1 HPAI;,43.662962,-0.583195,HAGETMAU,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
313613,Influenza - Avian,;H5N1 HPAI;,43.566585,-0.344455,LAURET,France,Europe,2022-01-10 00:00:00+00:00,2022-02-15 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311222,Influenza - Avian,;H5N1 HPAI;,43.627203,-0.468769,SAMADET,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311210,Influenza - Avian,;H5N1 HPAI;,43.549047,-0.524826,ARGET,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311248,Influenza - Avian,;H5N1 HPAI;,43.434339,-0.046248,vidouze,France,Europe,2022-01-10 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311241,Influenza - Avian,;H5N1 HPAI;,43.645164,-0.675023,SAINT-CRICQ-CHALOSSE,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311255,Influenza - Avian,;H5N1 HPAI;,43.603698,-0.550432,MONSEGUR,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311250,Influenza - Avian,;H5N1 HPAI;,43.675546,-0.761211,CAUPENNE,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311221,Influenza - Avian,;H5N1 HPAI;,50.856444,2.561795,WINNEZEELE,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Turkey,",WOAH (former OIE),,,Confirmed
311213,Influenza - Avian,;H5N1 HPAI;,43.309115,-0.882816,LICHOS,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311244,Influenza - Avian,;H5N1 HPAI;,43.722921,-0.411845,buanes,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311249,Influenza - Avian,;H5N1 HPAI;,43.687691,-0.71245,MAYLIS,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
311245,Influenza - Avian,;H5N1 HPAI;,43.65966,-0.566072,HAGETMAU,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Chicken,",WOAH (former OIE),,,Confirmed
311218,Influenza - Avian,;H5N1 HPAI;,43.614285,-0.436906,ARBOUCAVE,France,Europe,2022-01-11 00:00:00+00:00,2022-01-13 00:00:00+00:00,"Domestic,Duck,",WOAH (former OIE),,,Confirmed
